"PERIOD","Target","Source","PRODUCT","FLOW","STAT_REGIME","INDICATORS","Value","Flag and Footnotes"
"2003-09-01","Daenemark","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","94.4",""
"2003-09-01","Daenemark","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","9817.0",""
"2003-09-01","Daenemark","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","5157.5",""
"2003-09-01","Daenemark","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","124942.9",""
"2003-09-01","Daenemark","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1964.9",""
"2003-09-01","Griechenland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","4235.7",""
"2003-09-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","41694.0",""
"2003-09-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2003-09-01","Griechenland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","38928.2",""
"2003-09-01","Griechenland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","190.0",""
"2003-09-01","Griechenland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","56776.8",""
"2003-09-01","Griechenland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","2080.0",""
"2003-09-01","Griechenland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","52182.7",""
"2003-09-01","Griechenland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","494.4",""
"2003-09-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","98444.0",""
"2003-09-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.5",""
"2003-09-01","Portugal","China","Total","EINFUHR","NORMAL","QUANTITY_TON","12757.2",""
"2003-09-01","Portugal","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","791.3",""
"2003-09-01","Portugal","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","237896.1",""
"2003-09-01","Portugal","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","1055.0",""
"2003-09-01","Portugal","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","32348.6",""
"2003-09-01","Portugal","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","528.9",""
"2003-09-01","Portugal","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2003-09-01","Spanien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","855275.6",""
"2003-09-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","802257.9",""
"2003-09-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","55.4",""
"2003-09-01","Spanien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","202317.6",""
"2003-09-01","Spanien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","591.0",""
"2003-09-01","Spanien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","40.0",""
"2003-09-01","Spanien","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","40.0",""
"2003-09-01","Spanien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5969.9",""
"2003-09-01","Spanien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","687097.9",""
"2003-09-01","Spanien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","17.0",""
"2003-09-01","Spanien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","63393.6",""
"2003-09-01","Spanien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","509945.9",""
"2003-09-01","Spanien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","364352.0",""
"2003-09-01","Belgien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","38460.3",""
"2003-09-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","403345.0",""
"2003-09-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1356.2",""
"2003-09-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","23.0",""
"2003-09-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","23.0",""
"2003-09-01","Belgien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","138129.0",""
"2003-09-01","Belgien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","8.1",""
"2003-09-01","Belgien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","3459.0",""
"2003-09-01","Belgien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","416652.8",""
"2003-09-01","Belgien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","12086.4",""
"2003-09-01","Belgien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","57712.5",""
"2003-09-01","Belgien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","346824.9",""
"2003-09-01","Luxemburg","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1231.9",""
"2003-09-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","3034.8",""
"2003-09-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.6",""
"2003-09-01","Luxemburg","China","Total","EINFUHR","NORMAL","QUANTITY_TON","2690.9",""
"2003-09-01","Luxemburg","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","388.5",""
"2003-09-01","Luxemburg","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","0.6",""
"2003-09-01","Luxemburg","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","6.5",""
"2003-09-01","Luxemburg","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","16.5",""
"2003-09-01","Luxemburg","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","24.4",""
"2003-09-01","Schweden","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","12054.8",""
"2003-09-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","112862.7",""
"2003-09-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","24.6",""
"2003-09-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.2",""
"2003-09-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.2",""
"2003-09-01","Schweden","China","Total","EINFUHR","NORMAL","QUANTITY_TON","88612.9",""
"2003-09-01","Schweden","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","32.7",""
"2003-09-01","Schweden","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","31.4",""
"2003-09-01","Schweden","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","29142.2",""
"2003-09-01","Schweden","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","25460.1",""
"2003-09-01","Schweden","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","2367.7",""
"2003-09-01","Schweden","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","135199.7",""
"2003-09-01","Schweden","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2003-09-01","Finnland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","6115.5",""
"2003-09-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","102538.3",""
"2003-09-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","15.1",""
"2003-09-01","Finnland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","18446.1",""
"2003-09-01","Finnland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","12.1",""
"2003-09-01","Finnland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","116.9",""
"2003-09-01","Finnland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","48456.2",""
"2003-09-01","Finnland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","17301.8",""
"2003-09-01","Finnland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","222.1",""
"2003-09-01","Finnland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","17989.1",""
"2003-09-01","Oesterreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3678.3",""
"2003-09-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","7154.8",""
"2003-09-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","35.8",""
"2003-09-01","Oesterreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","21135.3",""
"2003-09-01","Oesterreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","46.3",""
"2003-09-01","Oesterreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","495.0",""
"2003-09-01","Oesterreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","62291.9",""
"2003-09-01","Oesterreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","2083.0",""
"2003-09-01","Oesterreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","144.4",""
"2003-09-01","Oesterreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","587.8",""
"2003-10-01","Frankreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","110092.4",""
"2003-10-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","313766.5",""
"2003-10-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","280.7",""
"2003-10-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2003-10-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2003-10-01","Frankreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","166043.2",""
"2003-10-01","Frankreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","214.3",""
"2003-10-01","Frankreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","442.5",""
"2003-10-01","Frankreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1091459.1",""
"2003-10-01","Frankreich","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","18.5",""
"2003-10-01","Frankreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","53571.0",""
"2003-10-01","Frankreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","49333.7",""
"2003-10-01","Frankreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","626925.3",""
"2003-10-01","Frankreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.6",""
"2003-10-01","Niederlande","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","63938.2",""
"2003-10-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","619050.9",""
"2003-10-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","47.8",""
"2003-10-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.3",""
"2003-10-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.3",""
"2003-10-01","Niederlande","China","Total","EINFUHR","NORMAL","QUANTITY_TON","295508.9",""
"2003-10-01","Niederlande","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","35.7",""
"2003-10-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","29.7",""
"2003-10-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","29.7",""
"2003-10-01","Niederlande","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5818.6",""
"2003-10-01","Niederlande","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1845493.3",""
"2003-10-01","Niederlande","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","103897.2",""
"2003-10-01","Niederlande","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","261000.3",""
"2003-10-01","Niederlande","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","21.5",""
"2003-10-01","Niederlande","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","747905.3",""
"2003-10-01","Niederlande","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.8",""
"2003-10-01","Deutschland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","154188.1",""
"2003-10-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","177017.3",""
"2003-10-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","20376.9",""
"2003-10-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","37.0",""
"2003-10-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","37.0",""
"2003-10-01","Deutschland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","511274.8",""
"2003-10-01","Deutschland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","681.1",""
"2003-10-01","Deutschland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","10587.1",""
"2003-10-01","Deutschland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1070121.6",""
"2003-10-01","Deutschland","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","4.5",""
"2003-10-01","Deutschland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","33592.6",""
"2003-10-01","Deutschland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","35312.1",""
"2003-10-01","Deutschland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","103264.7",""
"2003-10-01","Italien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","74129.9",""
"2003-10-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","850922.8",""
"2003-10-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","263.5",""
"2003-10-01","Italien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","441046.2",""
"2003-10-01","Italien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","118.9",""
"2003-10-01","Italien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","13347.6",""
"2003-10-01","Italien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","938618.8",""
"2003-10-01","Italien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","38.2",""
"2003-10-01","Italien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","86300.1",""
"2003-10-01","Italien","Chile","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.2",""
"2003-10-01","Italien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","293103.0",""
"2003-10-01","Italien","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.2",""
"2003-10-01","Italien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","302030.8",""
"2003-10-01","Italien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","99.6",""
"2003-10-01","Ver.Koenigr.","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","83111.4",""
"2003-10-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","616773.0",""
"2003-10-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2624.4",""
"2003-10-01","Ver.Koenigr.","China","Total","EINFUHR","NORMAL","QUANTITY_TON","553277.8",""
"2003-10-01","Ver.Koenigr.","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","131.9",""
"2003-10-01","Ver.Koenigr.","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","23067.7",""
"2003-10-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","541910.7",""
"2003-10-01","Ver.Koenigr.","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","36351.5",""
"2003-10-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","76996.2",""
"2003-10-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","5.9",""
"2003-10-01","Ver.Koenigr.","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1147159.1",""
"2003-10-01","Ver.Koenigr.","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.2",""
"2003-10-01","Irland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3248.0",""
"2003-10-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","78335.9",""
"2003-10-01","Irland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","16557.9",""
"2003-10-01","Irland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","14.8",""
"2003-10-01","Irland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2003-10-01","Irland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","117868.2",""
"2003-10-01","Irland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","70.6",""
"2003-10-01","Irland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","180.0",""
"2003-10-01","Irland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","118119.2",""
"2003-10-01","Irland","Australien","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.8",""
"2003-10-01","Irland","Australien","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.8",""
"2003-10-01","Daenemark","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","13338.9",""
"2003-10-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","85441.3",""
"2003-10-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.9",""
"2003-10-01","Daenemark","China","Total","EINFUHR","NORMAL","QUANTITY_TON","175382.6",""
"2003-10-01","Daenemark","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","85.0",""
"2003-10-01","Daenemark","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","26208.0",""
"2003-10-01","Daenemark","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","4672.6",""
"2003-10-01","Daenemark","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","80676.7",""
"2003-10-01","Daenemark","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1155.5",""
"2003-10-01","Griechenland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","4278.2",""
"2003-10-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","65408.5",""
"2003-10-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2003-10-01","Griechenland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","32017.5",""
"2003-10-01","Griechenland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","153.4",""
"2003-10-01","Griechenland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","21232.4",""
"2003-10-01","Griechenland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","5829.1",""
"2003-10-01","Griechenland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","27032.0",""
"2003-10-01","Griechenland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","305.4",""
"2003-10-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","47757.6",""
"2003-10-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.5",""
"2003-10-01","Portugal","China","Total","EINFUHR","NORMAL","QUANTITY_TON","11449.6",""
"2003-10-01","Portugal","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1091.6",""
"2003-10-01","Portugal","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","232652.5",""
"2003-10-01","Portugal","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","6617.4",""
"2003-10-01","Portugal","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","55140.0",""
"2003-10-01","Portugal","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","429.2",""
"2003-10-01","Spanien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","846476.2",""
"2003-10-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","811180.8",""
