period,continent,country,source_continent,source_country,product_type,product_name,quantity,company,company_country
01.01.2017,europe,france,america,usa,mineral,silicon,299.9999367,newmont_goldcorp,usa
01.01.2017,europe,italy,asia,china,mineral,cobalt,698.895034,taiyuan_mining_group,china
01.01.2017,europe,germany,america,usa,mineral,silicon,115.3850737,newmont_goldcorp,usa
01.01.2017,europe,germany,america,brasil,mineral,lithium,9066.85943,newmont_goldcorp,usa
01.01.2017,europe,poland,america,usa,mineral,silicon,4.00658138,newmont_goldcorp,usa
01.01.2017,europe,italy,america,chile,mineral,lithium,3080.689724,byd_group,china
01.01.2017,europe,spain,america,usa,mineral,cobalt,655.648274,newmont_goldcorp,usa
01.01.2017,asia,china,america,usa,mineral,silicon,13.5324271,newmont_goldcorp,usa
01.01.2017,europe,poland,asia,china,mineral,graphite,313.1821778,byd_group,china
01.01.2017,europe,poland,africa,drc,mineral,cobalt,153.1899188,taiyuan_mining_group,china
01.01.2017,europe,belgium,europe,france,manufactured,lithium_battery,20.9087084,sibelco,belgium
01.01.2017,europe,belgium,america,brasil,mineral,cobalt,146.4690465,sibelco,belgium
01.01.2017,europe,belgium,africa,zimbabwe,mineral,lithium,7455.988374,south_africa_min_group,south_africa
01.01.2017,europe,france,africa,drc,mineral,graphite,223.015677,south_africa_min_group,south_africa
01.01.2017,europe,france,africa,south_africa,mineral,manganese,74.37135284,south_africa_min_group,south_africa
01.01.2017,europe,spain,asia,china,mineral,graphite,24.79686091,byd_group,china
01.01.2017,europe,italy,africa,south_africa,mineral,silicon,71.2173573,south_africa_min_group,south_africa
01.01.2017,europe,italy,africa,south_africa,mineral,manganese,144.1579825,south_africa_min_group,south_africa
01.01.2017,europe,poland,africa,south_africa,mineral,manganese,214.8640701,south_africa_min_group,south_africa
01.01.2017,europe,spain,america,chile,mineral,lithium,1908.112207,byd_group,china
01.01.2017,europe,switzerland,africa,drc,mineral,graphite,738.3958865,swiss_group,switzerland
01.01.2017,europe,switzerland,america,usa,mineral,cobalt,368.2128509,swiss_group,switzerland
01.01.2017,europe,switzerland,asia,china,mineral,graphite,1386.480312,taiyuan_mining_group,china
01.01.2017,europe,switzerland,america,chile,mineral,lithium,15718.10056,swiss_group,switzerland
01.01.2017,europe,switzerland,america,brasil,mineral,silicon,33.77943773,swiss_group,switzerland
01.01.2017,europe,spain,africa,zimbabwe,mineral,lithium,15.6832714,zimbabwe_group,zimbabwe
01.01.2017,europe,germany,asia,russia,mineral,cobalt,226.4947473,russia_mining_network,russia
01.01.2017,europe,italy,asia,russia,mineral,cobalt,659.5738996,russia_mining_network,russia
01.01.2017,europe,italy,america,brasil,mineral,silicon,39.9700348,glencore,uk
01.01.2017,europe,uk,asia,china,mineral,graphite,168.8935389,byd_group,china
01.01.2017,europe,poland,asia,russia,mineral,cobalt,144.7935625,russia_mining_network,russia
01.01.2017,europe,poland,europe,poland,mineral,lithium,4986.740695,poland_group,poland
01.01.2017,europe,spain,africa,drc,mineral,cobalt,206.4824296,,
01.01.2017,europe,uk,america,chile,mineral,lithium,531.797654,taiyuan_mining_group,china
01.01.2017,europe,spain,asia,russia,mineral,cobalt,651.829668,russia_mining_network,russia
01.01.2017,europe,uk,asia,china,mineral,lithium,7786.501551,byd_group,china
01.01.2017,europe,spain,america,brasil,mineral,lithium,5943.758291,glencore,uk
01.01.2017,europe,switzerland,asia,russia,mineral,cobalt,298.2218701,glencore,uk
01.01.2017,europe,uk,america,usa,mineral,cobalt,241.4939432,newmont_goldcorp,usa
01.01.2017,europe,uk,asia,russia,mineral,cobalt,247.5586237,russia_mining_network,russia
01.01.2017,asia,china,asia,china,mineral,lithium,10478.2373,taiyuan_mining_group,china
01.01.2017,asia,china,africa,drc,mineral,nickel,990.9209956,byd_group,china
01.01.2017,asia,china,africa,drc,mineral,graphite,65.00619083,taiyuan_mining_group,china
01.01.2017,asia,china,america,argentina,mineral,lithium,2930.961753,newmont_goldcorp,usa
01.01.2017,asia,china,oceany,australia,mineral,lithium,812.4025937,byd_group,china
01.01.2017,asia,china,africa,drc,mineral,cobalt,106.7390212,,
01.01.2017,europe,belgium,asia,japan,manufactured,lithium_battery,1.275059609,sanyo,japan
01.01.2017,america,usa,asia,japan,manufactured,nickel_battery,169.1251889,sanyo,japan
01.01.2017,europe,belgium,asia,south_korea,manufactured,lithium_battery,299.2812467,kokam_co,south_korea
01.01.2017,america,usa,asia,south_korea,manufactured,nickel_battery,74.04970725,kokam_co,south_korea
01.01.2017,america,usa,europe,uk,manufactured,lithium_battery,26.7023443,glencore,uk
01.01.2017,america,usa,america,usa,manufactured,lithium_battery,119.0081574,taiyuan_mining_group,china
01.01.2017,europe,germany,europe,finland,mineral,nickel,1627.812029,german_mining_network,germany
01.01.2017,europe,france,europe,finland,mineral,nickel,293.7144338,finland_national_group,finland
01.01.2017,europe,spain,europe,finland,mineral,nickel,4171.578844,finland_national_group,finland
01.01.2017,europe,poland,europe,finland,mineral,nickel,3577.378118,poland_group,poland
01.01.2017,europe,italy,europe,finland,mineral,nickel,1394.092074,glencore,uk
01.01.2017,europe,finland,europe,finland,mineral,nickel,627.6789508,finland_national_group,finland
01.01.2017,europe,uk,europe,finland,mineral,nickel,1651.171317,glencore,uk
01.01.2017,europe,switzerland,europe,finland,mineral,nickel,1388.761059,swiss_group,switzerland
01.01.2017,europe,belgium,asia,china,mineral,cobalt,302.1213714,byd_group,china
01.01.2017,europe,belgium,africa,drc,mineral,nickel,3560.097816,areva,france
01.01.2017,europe,belgium,america,usa,mineral,silicon,287.892812,newmont_goldcorp,usa
01.01.2017,europe,belgium,asia,russia,mineral,nickel,72.06034057,newmont_goldcorp,usa
01.01.2017,europe,belgium,america,chile,mineral,lithium,2905.279129,byd_group,china
01.01.2017,europe,italy,africa,drc,mineral,cobalt,438.4763001,areva,france
01.01.2017,europe,belgium,asia,china,manufactured,lithium_battery,181.9789846,byd_group,china
01.01.2017,europe,germany,asia,china,manufactured,lithium_battery,47.58904987,byd_group,china
01.01.2017,america,usa,asia,china,manufactured,lithium_battery,239.3246182,byd_group,china
01.01.2017,europe,france,america,chile,mineral,lithium,5833.117943,chile_nat_group,chile
01.01.2017,europe,poland,america,chile,mineral,lithium,7805.338896,chile_nat_group,chile
01.01.2017,asia,china,america,chile,mineral,lithium,471.6711799,chile_nat_group,chile
01.01.2017,europe,france,asia,china,mineral,nickel,3617.428247,byd_group,china
01.01.2017,europe,france,europe,france,manufactured,lithium_battery,15.5994215,french_mining_group,france
01.01.2017,europe,france,asia,russia,mineral,cobalt,17.43843342,french_mining_group,france
01.01.2017,europe,france,america,brasil,mineral,cobalt,367.6915589,french_mining_group,france
01.01.2017,europe,belgium,europe,germany,manufactured,lithium_battery,17.35655838,german_mining_network,germany
01.01.2017,europe,france,europe,germany,manufactured,lithium_battery,351.8413903,german_mining_network,germany
01.01.2017,europe,germany,africa,drc,mineral,cobalt,49.33478997,german_mining_network,germany
01.01.2017,america,usa,europe,germany,manufactured,nickel_battery,2.84668499,german_mining_network,germany
01.01.2017,europe,germany,africa,south_africa,mineral,manganese,359.3449075,glencore,uk
01.01.2017,europe,germany,asia,china,mineral,cobalt,122.3560861,byd_group,china
01.01.2017,europe,switzerland,africa,south_africa,mineral,manganese,64.67070789,glencore,uk
01.01.2017,europe,uk,africa,drc,mineral,nickel,4257.108304,glencore,uk
01.01.2017,europe,uk,africa,south_africa,mineral,manganese,366.3323788,glencore,uk
01.01.2017,europe,germany,america,chile,mineral,lithium,3720.484072,byd_group,china
01.01.2017,asia,china,africa,south_africa,mineral,manganese,288.3952085,glencore,uk
01.01.2017,europe,france,america,usa,mineral,silicon,68.27184028,newmont_goldcorp,usa
01.01.2017,europe,italy,asia,china,mineral,cobalt,165.6515938,taiyuan_mining_group,china
01.01.2017,europe,germany,america,usa,mineral,silicon,267.7729314,newmont_goldcorp,usa
01.01.2017,europe,germany,america,brasil,mineral,lithium,1180.788666,newmont_goldcorp,usa
01.01.2017,europe,poland,america,usa,mineral,silicon,113.3481296,newmont_goldcorp,usa
01.01.2017,europe,italy,america,chile,mineral,lithium,1749.103042,byd_group,china
01.01.2017,europe,spain,america,usa,mineral,cobalt,42.77210743,newmont_goldcorp,usa
01.01.2017,asia,china,america,usa,mineral,silicon,192.9246167,newmont_goldcorp,usa
01.01.2017,europe,poland,asia,china,mineral,graphite,772.4571397,byd_group,china
01.01.2017,europe,poland,africa,drc,mineral,cobalt,29.17349274,taiyuan_mining_group,china
01.01.2017,europe,belgium,europe,france,manufactured,lithium_battery,28.3691938,sibelco,belgium
01.01.2017,europe,belgium,america,brasil,mineral,cobalt,32.79250332,sibelco,belgium
01.01.2017,europe,belgium,africa,zimbabwe,mineral,lithium,8947.17786,south_africa_min_group,south_africa
01.01.2017,europe,france,africa,drc,mineral,graphite,8.373236023,south_africa_min_group,south_africa
01.01.2017,europe,france,africa,south_africa,mineral,manganese,533.6064769,south_africa_min_group,south_africa
01.01.2017,europe,spain,asia,china,mineral,graphite,1627.226304,byd_group,china
01.01.2017,europe,italy,africa,south_africa,mineral,silicon,63.77416195,south_africa_min_group,south_africa
01.01.2017,europe,italy,africa,south_africa,mineral,manganese,24.32260643,south_africa_min_group,south_africa
01.01.2017,europe,poland,africa,south_africa,mineral,manganese,776.462358,south_africa_min_group,south_africa
01.01.2017,europe,spain,america,chile,mineral,lithium,2537.966857,byd_group,china
01.01.2017,europe,switzerland,africa,drc,mineral,graphite,409.0838174,swiss_group,switzerland
01.01.2017,europe,switzerland,america,usa,mineral,cobalt,71.36825995,swiss_group,switzerland
01.01.2017,europe,switzerland,asia,china,mineral,graphite,381.8569244,taiyuan_mining_group,china
01.01.2017,europe,switzerland,america,chile,mineral,lithium,1964.327938,swiss_group,switzerland
01.01.2017,europe,switzerland,america,brasil,mineral,silicon,233.6198614,swiss_group,switzerland
01.01.2017,europe,spain,africa,zimbabwe,mineral,lithium,178.7817967,zimbabwe_group,zimbabwe
01.01.2017,europe,germany,asia,russia,mineral,cobalt,123.8601373,russia_mining_network,russia
01.01.2017,europe,italy,asia,russia,mineral,cobalt,125.7373461,russia_mining_network,russia
01.01.2017,europe,italy,america,brasil,mineral,silicon,81.47701364,glencore,uk
01.01.2017,europe,uk,asia,china,mineral,graphite,580.546867,byd_group,china
01.01.2017,europe,poland,asia,russia,mineral,cobalt,172.9685488,russia_mining_network,russia
01.01.2017,europe,poland,europe,poland,mineral,lithium,4850.861267,poland_group,poland
01.01.2017,europe,spain,africa,drc,mineral,cobalt,99.67176558,,
01.01.2017,europe,uk,america,chile,mineral,lithium,262.7943263,taiyuan_mining_group,china
01.01.2017,europe,spain,asia,russia,mineral,cobalt,175.3792608,russia_mining_network,russia
01.01.2017,europe,uk,asia,china,mineral,lithium,273.1249815,byd_group,china
01.01.2017,europe,spain,america,brasil,mineral,lithium,187.4582015,glencore,uk
01.01.2017,europe,switzerland,asia,russia,mineral,cobalt,218.9138925,glencore,uk
01.01.2017,europe,uk,america,usa,mineral,cobalt,385.1305687,newmont_goldcorp,usa
01.01.2017,europe,uk,asia,russia,mineral,cobalt,30.83260729,russia_mining_network,russia
01.01.2017,asia,china,asia,china,mineral,lithium,9460.448407,taiyuan_mining_group,china
01.01.2017,asia,china,africa,drc,mineral,nickel,1925.154492,byd_group,china
01.01.2017,asia,china,africa,drc,mineral,graphite,256.8866756,taiyuan_mining_group,china
01.01.2017,asia,china,america,argentina,mineral,lithium,5591.55673,newmont_goldcorp,usa
01.01.2017,asia,china,oceany,australia,mineral,lithium,2848.014802,byd_group,china
01.01.2017,asia,china,africa,drc,mineral,cobalt,44.7095389,,
01.01.2017,europe,belgium,asia,japan,manufactured,lithium_battery,50.66377163,sanyo,japan
01.01.2017,america,usa,asia,japan,manufactured,nickel_battery,117.0831897,sanyo,japan
01.01.2017,europe,belgium,asia,south_korea,manufactured,lithium_battery,48.11319987,kokam_co,south_korea
01.01.2017,america,usa,asia,south_korea,manufactured,nickel_battery,72.12904511,kokam_co,south_korea
01.01.2017,america,usa,europe,uk,manufactured,lithium_battery,33.73245925,glencore,uk
01.01.2017,america,usa,america,usa,manufactured,lithium_battery,86.42811275,taiyuan_mining_group,china
01.01.2017,europe,germany,europe,finland,mineral,nickel,4957.875626,german_mining_network,germany
01.01.2017,europe,france,europe,finland,mineral,nickel,1121.613566,finland_national_group,finland
01.01.2017,europe,spain,europe,finland,mineral,nickel,213.7094756,finland_national_group,finland
01.01.2017,europe,poland,europe,finland,mineral,nickel,1310.016127,poland_group,poland
01.01.2017,europe,italy,europe,finland,mineral,nickel,2789.285026,glencore,uk
01.01.2017,europe,finland,europe,finland,mineral,nickel,3443.932804,finland_national_group,finland
01.01.2017,europe,uk,europe,finland,mineral,nickel,2383.522396,glencore,uk
01.01.2017,europe,switzerland,europe,finland,mineral,nickel,758.1203053,swiss_group,switzerland
01.06.2017,europe,belgium,asia,china,mineral,cobalt,117.825901,byd_group,china
01.06.2017,europe,belgium,africa,drc,mineral,nickel,8251.55241,areva,france
01.06.2017,europe,belgium,america,usa,mineral,silicon,1664.907287,newmont_goldcorp,usa
01.06.2017,europe,belgium,asia,russia,mineral,nickel,193.7725257,newmont_goldcorp,usa
01.06.2017,europe,belgium,america,chile,mineral,lithium,899.1579996,byd_group,china
01.06.2017,europe,italy,africa,drc,mineral,cobalt,198.3987617,areva,france
01.06.2017,europe,belgium,asia,china,manufactured,lithium_battery,68.06642724,byd_group,china
01.06.2017,europe,germany,asia,china,manufactured,lithium_battery,34.46760492,byd_group,china
01.06.2017,america,usa,asia,china,manufactured,lithium_battery,152.0173865,byd_group,china
01.06.2017,europe,france,america,chile,mineral,lithium,11735.61682,chile_nat_group,chile
01.06.2017,europe,poland,america,chile,mineral,lithium,1823.603083,chile_nat_group,chile
01.06.2017,asia,china,america,chile,mineral,lithium,1694.724658,chile_nat_group,chile
01.06.2017,europe,france,asia,china,mineral,nickel,3246.454235,byd_group,china
01.06.2017,europe,france,europe,france,manufactured,lithium_battery,18.88682358,french_mining_group,france
01.06.2017,europe,france,asia,russia,mineral,cobalt,29.48343361,french_mining_group,france
01.06.2017,europe,france,america,brasil,mineral,cobalt,422.0642496,french_mining_group,france
01.06.2017,europe,belgium,europe,germany,manufactured,lithium_battery,112.0760319,german_mining_network,germany
01.06.2017,europe,france,europe,germany,manufactured,lithium_battery,47.40608932,german_mining_network,germany
01.06.2017,europe,germany,africa,drc,mineral,cobalt,487.0891494,german_mining_network,germany
01.06.2017,america,usa,europe,germany,manufactured,nickel_battery,335.1281291,german_mining_network,germany
01.06.2017,europe,germany,africa,south_africa,mineral,manganese,38.05753644,glencore,uk
01.06.2017,europe,germany,asia,china,mineral,cobalt,472.5672653,byd_group,china
01.06.2017,europe,switzerland,africa,south_africa,mineral,manganese,156.6029465,glencore,uk
01.06.2017,europe,uk,africa,drc,mineral,nickel,1189.288428,glencore,uk
01.06.2017,europe,uk,africa,south_africa,mineral,manganese,553.7629847,glencore,uk
01.06.2017,europe,germany,america,chile,mineral,lithium,1436.308625,byd_group,china
01.06.2017,asia,china,africa,south_africa,mineral,manganese,71.17575706,glencore,uk
01.06.2017,europe,france,america,usa,mineral,silicon,144.7906629,newmont_goldcorp,usa
01.06.2017,europe,italy,asia,china,mineral,cobalt,667.7439677,taiyuan_mining_group,china
01.06.2017,europe,germany,america,usa,mineral,silicon,157.062234,newmont_goldcorp,usa
01.06.2017,europe,germany,america,brasil,mineral,lithium,2280.980923,newmont_goldcorp,usa
01.06.2017,europe,poland,america,usa,mineral,silicon,57.97062217,newmont_goldcorp,usa
01.06.2017,europe,italy,america,chile,mineral,lithium,1742.44989,byd_group,china
01.06.2017,europe,spain,america,usa,mineral,cobalt,447.585903,newmont_goldcorp,usa
01.06.2017,asia,china,america,usa,mineral,silicon,27.16934193,newmont_goldcorp,usa
01.06.2017,europe,poland,asia,china,mineral,graphite,966.132638,byd_group,china
01.06.2017,europe,poland,africa,drc,mineral,cobalt,403.3399224,taiyuan_mining_group,china
01.06.2017,europe,belgium,europe,france,manufactured,lithium_battery,27.36625677,sibelco,belgium
